root_V left_tip_V right_tip_V middle_V root_AMPA_open middle_AMPA_Open smooth_AMPA_Open t
-0.06 -0.06 -0.06 -0.06 0.0 0.0 0.0 0.0
-0.06000851948159193 -0.06000289988669809 -0.060002524650041175 -0.06000327273219011 0.0 0.0 0.0 0.0002
-0.0600104999248794 -0.06000623353748816 -0.0600062172743171 -0.06001187929737036 0.0 0.0 0.0 0.0004
-0.06001252313777459 -0.06002870982142819 -0.06000922431964591 -0.06001092181615211 0.0 0.0 0.0 0.0006000000000000001
-0.060015902937709184 -0.060017645776165085 -0.060012124932533974 -0.06001564809929684 0.0 0.0 0.0 0.0008
-0.06002399143203014 -0.0600364345046802 -0.0600179510745601 -0.06002258338325804 0.0 0.0 0.0 0.001
-0.06002707048167619 -0.06003142971934441 -0.06002285135863847 -0.060029309801556636 0.0 0.0 0.0 0.0012000000000000001
-0.060032444616108495 -0.06003215123818567 -0.060026425170710336 -0.06003417655947679 0.0 0.0 0.0 0.0014
-0.060035962032112034 -0.06003639326310915 -0.060029535633355474 -0.060037880553855255 0.0 0.0 0.0 0.0016
-0.06004779693012298 -0.06004212511456737 -0.06003403873788848 -0.06004457825136391 0.0 0.0 0.0 0.0018000000000000002
-0.06005153444356168 -0.06004481820059965 -0.060040654173137115 -0.060048800397014504 0.0 0.0 0.0 0.002
-0.06005493625638002 -0.06004728063447095 -0.06004596265526396 -0.06005520417602471 0.0 0.0 0.0 0.0022
-0.06005636112332266 -0.060050366911871156 -0.06004965859654419 -0.06005810214907249 0.0 0.0 0.0 0.0024000000000000002
-0.06005891428006246 -0.06005313881399797 -0.060052647074735455 -0.060060117031582344 0.0 0.0 0.0 0.0026000000000000003
-0.06006363230197988 -0.060055800215186306 -0.060055642323082414 -0.060064136921350215 0.0 0.0 0.0 0.0028
-0.06006721028924149 -0.06005864736217763 -0.0600588323068143 -0.060066757888810586 0.0 0.0 0.0 0.003
-0.06007158039510732 -0.06006177438190347 -0.06006199037589527 -0.060070493015321524 0.0 0.0 0.0 0.0032
-0.0600762131635717 -0.06006964696526333 -0.06006590235125102 -0.060074619963767895 0.0 0.0 0.0 0.0034000000000000002
-0.06008416154256034 -0.06007395028197143 -0.06007075687790031 -0.06008143340973946 0.0 0.0 0.0 0.0036000000000000003
-0.06009151704315452 -0.06007943478529239 -0.06007514314535825 -0.06008660597136341 0.0 0.0 0.0 0.0038
-0.06009330739027644 -0.060084576378976504 -0.06007913073199282 -0.06008987657161874 0.0 0.0 0.0 0.004
