root_V left_tip_V right_tip_V middle_V root_AMPA_open middle_AMPA_Open smooth_AMPA_Open t
-0.06 -0.06 -0.06 -0.06 0.0 0.0 0.0 0.0
-0.06018721302073166 -0.060257108427596455 -0.06001198637387021 -0.06000272423864913 0.0 0.0 0.0 0.0002
-0.060160943827503956 -0.06013621858990377 -0.06006976191831939 -0.06001141754113281 0.0 0.0 0.0 0.0004
-0.06012857267960147 -0.060117541773605336 -0.06008377620883838 -0.06003105776376787 0.0 0.0 0.0 0.0006000000000000001
-0.060114168370216874 -0.06010827297852797 -0.060088884443467536 -0.060050436545875864 0.0 0.0 0.0 0.0008
-0.060107136302734475 -0.060103648204779994 -0.0600917543892318 -0.060065640913052054 0.0 0.0 0.0 0.001
-0.06010365814971486 -0.06010100755223837 -0.0600916874155668 -0.06007671635770234 0.0 0.0 0.0 0.0012000000000000001
-0.06010165359317664 -0.06010006792550454 -0.060094835690749006 -0.06008428619778918 0.0 0.0 0.0 0.0014
-0.06009627152934948 -0.06009881230625863 -0.060097190813272965 -0.06009024983005978 0.0 0.0 0.0 0.0016
-0.06009281484636238 -0.06009515261360772 -0.06009777521354178 -0.0600949547448818 0.0 0.0 0.0 0.0018000000000000002
-0.0600973696853322 -0.06009765949510621 -0.06009742274479705 -0.06009450218102314 0.0 0.0 0.0 0.002
-0.06009980622519697 -0.06009970711889321 -0.06009916909042209 -0.06009756960875849 0.0 0.0 0.0 0.0022
-0.060098387389266934 -0.06009966721228094 -0.06010131535648628 -0.060100526008362486 0.0 0.0 0.0 0.0024000000000000002
-0.06010014240443469 -0.06010085384662227 -0.060102449746582534 -0.060103160678780757 0.0 0.0 0.0 0.0026000000000000003
-0.060103368017235884 -0.060103617312138334 -0.060104329857615775 -0.06010539123113761 0.0 0.0 0.0 0.0028
-0.06010604110653091 -0.06010615531160102 -0.06010652910084409 -0.06010746949053205 0.0 0.0 0.0 0.003
-0.06010852623973216 -0.06010858632977078 -0.06010880382129929 -0.060109562130470584 0.0 0.0 0.0 0.0032
-0.06011011198834668 -0.06011040979330975 -0.060111007055059396 -0.06011170305602613 0.0 0.0 0.0 0.0034000000000000002
-0.06011277051655758 -0.060112866029464036 -0.060113155984793464 -0.06011385858545006 0.0 0.0 0.0 0.0036000000000000003
-0.06011520224382549 -0.060115246526511505 -0.06011540578779445 -0.06011601238538241 0.0 0.0 0.0 0.0038
-0.06011755810370802 -0.060117580905530064 -0.06011767570397233 -0.06011818764649762 0.0 0.0 0.0 0.004
-0.06011994402451369 -0.06011994060941349 -0.060119964740164365 -0.0601203876985267 0.0 0.0 0.0 0.004200000000000001
-0.06012221874774784 -0.060122218317544274 -0.060122238498372726 -0.06012260938775964 0.0 0.0 0.0 0.0044
-0.06012448831315656 -0.06012448671791561 -0.060124500333266474 -0.06012484284181476 0.0 0.0 0.0 0.0046
-0.06012674934238293 -0.06012674640777639 -0.06012675466629804 -0.060127080172572775 0.0 0.0 0.0 0.0048000000000000004
-0.06012900212643137 -0.06012899817732431 -0.06012900265332546 -0.060129317325948596 0.0 0.0 0.0 0.005
-0.060131247358003195 -0.06013124271359214 -0.060131244647147704 -0.06013155214560719 0.0 0.0 0.0 0.005200000000000001
-0.06013348562078428 -0.06013348051799538 -0.060133480776276164 -0.060133783381772436 0.0 0.0 0.0 0.0054
