root_V left_tip_V right_tip_V middle_V root_AMPA_open middle_AMPA_Open smooth_AMPA_Open t
-0.06 -0.06 -0.06 -0.06 0.0 0.0 0.0 0.0
-0.05999390768143431 -0.06000108616639495 -0.06000226706516444 -0.06000254486797206 0.0 0.0 0.0 0.0002
-0.06000082092036954 -0.06000143427822261 -0.06000315173457661 -0.06000469778571711 0.0 0.0 0.0 0.0004
-0.060004139706833506 -0.06000428606717928 -0.06000493007788437 -0.060006262491642745 0.0 0.0 0.0 0.0006000000000000001
-0.06000470006668533 -0.06000531721473763 -0.060006695968921185 -0.06000800431192392 0.0 0.0 0.0 0.0008
-0.06000795805627017 -0.060008071483456375 -0.060008570100182054 -0.06000971676426765 0.0 0.0 0.0 0.001
-0.060010727217767866 -0.060010728622410074 -0.06001082932141677 -0.060011607968544094 0.0 0.0 0.0 0.0012000000000000001
-0.06001334964898306 -0.06001330332764147 -0.060013204812986116 -0.060013736922464825 0.0 0.0 0.0 0.0014
-0.06001590075547766 -0.060015830187407165 -0.060015625823137644 -0.060016016969566974 0.0 0.0 0.0 0.0016
-0.06001841162546319 -0.06001832816886054 -0.060018066778857404 -0.060018379952639464 0.0 0.0 0.0 0.0018000000000000002
-0.06012194043895727 -0.06019583076600808 -0.060307382798224216 -0.06013328184768403 0.0 0.0 0.0 0.002
-0.060191482724391066 -0.06020315825036498 -0.06022976869697955 -0.06021983748954641 0.0 0.0 0.0 0.0022
-0.060205608446600105 -0.060208486583894535 -0.06021806390849729 -0.0602252095172167 0.0 0.0 0.0 0.0024000000000000002
-0.06021116841655991 -0.06021225255363412 -0.06021669925852188 -0.06022237041606452 0.0 0.0 0.0 0.0026000000000000003
-0.06021469495971959 -0.06021519024580005 -0.060217407427386585 -0.060220807820278756 0.0 0.0 0.0 0.0028
-0.06021745644753203 -0.0602176827206492 -0.060218760732829696 -0.06022072526475698 0.0 0.0 0.0 0.003
-0.06021984477992731 -0.06021993141161448 -0.06022039870503679 -0.060221553452442664 0.0 0.0 0.0 0.0032
-0.06021728397361336 -0.060222020660344856 -0.06022218093812202 -0.06022289031458953 0.0 0.0 0.0 0.0034000000000000002
-0.06021942878755847 -0.06022037181284212 -0.060222695746238133 -0.060224315822234815 0.0 0.0 0.0 0.0036000000000000003
-0.060222491509067035 -0.060222728417816604 -0.06022369040901267 -0.060225202654698495 0.0 0.0 0.0 0.0038
-0.060224853691809736 -0.06022492408612625 -0.06022529849022733 -0.06022628507380083 0.0 0.0 0.0 0.004
-0.06022700310308541 -0.06022700311104919 -0.06022708492296004 -0.06022771281584264 0.0 0.0 0.0 0.004200000000000001
-0.0602290520550277 -0.06022901636954152 -0.06022894269504189 -0.06022936497189243 0.0 0.0 0.0 0.0044
-0.060231046324685 -0.060230991608726386 -0.06023083393981807 -0.06023114256162272 0.0 0.0 0.0 0.0046
-0.060233008878475824 -0.060232943918508385 -0.06023274080320011 -0.06023298706553371 0.0 0.0 0.0 0.0048000000000000004
-0.060234951979537696 -0.060234881526997165 -0.060234653928874254 -0.06023486596153014 0.0 0.0 0.0 0.005
-0.060236882285618194 -0.06023680892625018 -0.06023656826995121 -0.0602367614357226 0.0 0.0 0.0 0.005200000000000001
-0.06023880342846548 -0.06023872857156381 -0.06023848108617883 -0.060238663767047874 0.0 0.0 0.0 0.0054
-0.06024071739364216 -0.06024064180750531 -0.060240390889447104 -0.06024056765773231 0.0 0.0 0.0 0.0056
-0.06024262526944339 -0.060242549372861824 -0.06024229687375216 -0.06024247022369309 0.0 0.0 0.0 0.0058000000000000005
-0.06024452765486429 -0.0602444516760218 -0.060244198604985574 -0.06024436989741152 0.0 0.0 0.0 0.006
-0.06024642488203648 -0.060246348945163675 -0.0602460958518394 -0.060246265829420664 0.0 0.0 0.0 0.006200000000000001
-0.060248317137534174 -0.06024824131016729 -0.06024798849359572 -0.06024815756186208 0.0 0.0 0.0 0.0064
-0.06025020452853232 -0.0602501288472876 -0.06024987646983765 -0.06025004485044411 0.0 0.0 0.0 0.0066
-0.06024577864628885 -0.060247919802222424 -0.06025090939593304 -0.06025187436912006 0.0 0.0 0.0 0.0068000000000000005
-0.06024968855162901 -0.060250051594130535 -0.060251350066647225 -0.06025295569317495 0.0 0.0 0.0 0.007
-0.060252117477608835 -0.06025222885070118 -0.06025275638313316 -0.0602538828924192 0.0 0.0 0.0 0.007200000000000001
-0.06025424737283822 -0.06025426751534623 -0.060254432044949555 -0.06025514631657633 0.0 0.0 0.0 0.0074
-0.060256251552797506 -0.06025622763678728 -0.0602562025615528 -0.06025667091482218 0.0 0.0 0.0 0.0076
-0.0602581900138049 -0.060258142898734345 -0.060258015792263725 -0.06025834701739308 0.0 0.0 0.0 0.0078000000000000005
-0.06026009117044655 -0.060260031587894725 -0.06025984926564644 -0.06026010513474406 0.0 0.0 0.0 0.008
-0.0602619699513654 -0.06026190366760031 -0.06026169153451464 -0.06026190606558371 0.0 0.0 0.0 0.0082
-0.06026383442688033 -0.0602637645749582 -0.06026353646888898 -0.06026372825950253 0.0 0.0 0.0 0.008400000000000001
-0.060265688993448176 -0.06026561728033952 -0.060265380745329125 -0.06026555994481644 0.0 0.0 0.0 0.0086
-0.06026753605276437 -0.06026746340901436 -0.06026722255850113 -0.06026739470348111 0.0 0.0 0.0 0.0088
-0.060269376919786774 -0.06026930385266657 -0.06026906092933569 -0.06026922904000822 0.0 0.0 0.0 0.009000000000000001
-0.06027121231692423 -0.06027113910287993 -0.060270895329161626 -0.06027106105320056 0.0 0.0 0.0 0.0092
-0.06027304264342276 -0.06027296943301435 -0.06027272547490737 -0.06027288971140942 0.0 0.0 0.0 0.0094
-0.060274868122268226 -0.060274794997399336 -0.060274551217431985 -0.06027471445722358 0.0 0.0 0.0 0.009600000000000001
-0.06027668888030271 -0.06027661588543312 -0.060276372480625395 -0.06027653499186457 0.0 0.0 0.0 0.0098
-0.05859196090081832 -0.060194408586152826 -0.06027737636267932 -0.06027834667409902 2.0 5.0 3.0 0.01
