root_V left_tip_V right_tip_V middle_V root_AMPA_open middle_AMPA_Open smooth_AMPA_Open t
-0.06 -0.06 -0.06 -0.06 0.0 0.0 0.0 0.0
-0.06000459357763793 -0.06000255485376614 -0.060002763969392865 -0.06000674834671123 0.0 0.0 0.0 0.0002
-0.060009758806771805 -0.06001587959066467 -0.060008544347706444 -0.06000836707023398 0.0 0.0 0.0 0.0004
-0.06001348245626528 -0.06001564480452574 -0.06001360790880012 -0.06001449169268708 0.0 0.0 0.0 0.0006000000000000001
-0.06001627688360817 -0.06001678798631426 -0.06002224010348816 -0.06001679463425376 0.0 0.0 0.0 0.0008
-0.06002051794549583 -0.06001928926302876 -0.060023488900483854 -0.0600203828177641 0.0 0.0 0.0 0.001
-0.06003790129342066 -0.06002219408187057 -0.06002604988838067 -0.06002550243133682 0.0 0.0 0.0 0.0012000000000000001
-0.06003019540131444 -0.06002550126703397 -0.06002814908186729 -0.06003185417023121 0.0 0.0 0.0 0.0014
-0.060036067294326007 -0.06002869190438211 -0.060031412706255706 -0.06003592498639013 0.0 0.0 0.0 0.0016
-0.06004048093913055 -0.060031949443728666 -0.06005726068131807 -0.060040922140446915 0.0 0.0 0.0 0.0018000000000000002
-0.060043994631875444 -0.06003603297332116 -0.06005036887494304 -0.060048083000350236 0.0 0.0 0.0 0.002
-0.06004863557907096 -0.060039805926572175 -0.06005202460309317 -0.060051086271992106 0.0 0.0 0.0 0.0022
-0.060054993584110726 -0.06005044077804718 -0.06005344959304381 -0.06005402181703879 0.0 0.0 0.0 0.0024000000000000002
-0.060062470040119734 -0.06005239054296274 -0.06005595241361717 -0.06006228254678585 0.0 0.0 0.0 0.0026000000000000003
-0.06006418199915703 -0.06005526541921883 -0.06005894861600816 -0.060065700747400384 0.0 0.0 0.0 0.0028
-0.06006629679617119 -0.060058222625584363 -0.0600621573371655 -0.06006761471428067 0.0 0.0 0.0 0.003
